time,velocity,altitude,X,Y,heading,elevation,pitch_rate
19030.242526277958,11.11111111111111,1249.3,14591.975277394555,1726.1407048836236,-0.0,699,0.04823533089942417
19047.74759777161,11.11111111111111,1254.7,14591.975277394555,1727.6528717002452,-90.0,752,0.034760409213285735
19065.25266926526,11.11111111111111,1256.8666666666668,14590.948631363615,1727.6528717002452,-180.0,726,-0.054389312907238044
19082.757740758912,11.11111111111111,1255.7333333333333,14589.921985332678,1727.6528717002452,-180.0,761,-0.05553129765033145
19100.262812252564,11.11111111111111,1254.6,14588.895339301738,1727.6528717002452,-180.0,774,0.0
19117.767883746215,11.11111111111111,1253.4666666666667,14587.8686932708,1727.6528717002452,-180.0,814,3.8240767445994916e-15
19135.272955239867,11.11111111111111,1252.3333333333335,14586.842047239861,1727.6528717002452,-180.0,809,0.0
19152.77802673352,11.11111111111111,1251.2,14585.815401208924,1727.6528717002452,-180.0,812,-3.8240767445994916e-15
19170.28309822717,11.11111111111111,1249.5333333333333,14584.788755177984,1727.6528717002452,-180.0,842,-0.008974563191735818
19187.78816972082,11.11111111111111,1247.8666666666668,14583.762109147045,1727.6528717002452,-180.0,823,3.826915702836017e-15
19205.293241214473,11.11111111111111,1246.2,14582.735463116107,1727.6528717002452,-180.0,825,-3.826915702836017e-15
19222.798312708124,11.11111111111111,1242.7333333333333,14581.708817085168,1727.6528717002452,-180.0,848,-0.030285249185138825
19240.303384201776,11.11111111111111,1236.4666666666667,14580.68217105423,1727.6528717002452,-180.0,822,-0.047088635584956004
19257.808455695427,11.11111111111111,1236.0666666666666,14579.65552502329,1727.6528717002452,-180.0,826,0.0986889130640036
19275.31352718908,11.11111111111111,1238.8,14578.628878992353,1727.6528717002452,-180.0,832,0.05272528639258355
19292.81859868273,11.11111111111111,1241.9333333333334,14577.602232961413,1727.6528717002452,-180.0,778,0.006729742310275628
19310.32367017638,11.11111111111111,1245.4,14576.575586930474,1727.6528717002452,-180.0,600,0.005607780475247352
19327.828741670033,11.11111111111111,1249.2,14575.548940899536,1727.6528717002452,-180.0,490,0.005607438009597121
19345.333813163685,11.11111111111111,1253.5,14574.522294868597,1727.6528717002452,-180.0,391,0.008410442966958488
19362.838884657336,11.11111111111111,1257.9333333333334,14573.49564883766,1727.6528717002452,-180.0,337,0.002242628004532003
19380.343956150988,11.11111111111111,1262.3666666666668,14572.46900280672,1727.6528717002452,-180.0,373,0.0
19397.84902764464,11.11111111111111,1267.6666666666665,14571.442356775782,1727.6528717002452,-180.0,430,0.014575280751948182
19415.35409913829,11.11111111111111,1273.5,14570.415710744843,1727.6528717002452,-180.0,493,0.00896768257451683
19432.859170631942,11.11111111111111,1279.3333333333335,14569.389064713903,1727.6528717002452,-180.0,558,0.0
19450.364242125594,11.11111111111111,1285.1666666666665,14568.362418682966,1727.6528717002452,-180.0,631,-7.631119739779832e-15
19467.869313619245,11.11111111111111,1290.0666666666666,14567.335772652026,1727.6528717002452,-180.0,694,-0.015694330713789544
19485.374385112897,11.11111111111111,1294.9666666666667,14566.309126621089,1727.6528717002452,-180.0,844,0.0
19502.879456606548,11.11111111111111,1299.8666666666668,14565.28248059015,1727.6528717002452,-180.0,938,0.0
19520.3845281002,11.11111111111111,1304.5666666666666,14564.255834559212,1727.6528717002452,-180.0,950,-0.0033635888425927333
19537.88959959385,11.11111111111111,1308.9666666666667,14563.229188528272,1727.6528717002452,-180.0,960,-0.005045694286548904
19555.394671087503,11.11111111111111,1313.3666666666668,14562.202542497333,1727.6528717002452,-180.0,970,0.0
19572.899742581154,11.11111111111111,1317.7666666666667,14561.175896466395,1727.6528717002452,-180.0,985,-3.826915702836017e-15
19590.404814074805,11.11111111111111,1322.2666666666667,14560.149250435456,1727.6528717002452,-180.0,989,0.0016819383830148657
19607.909885568457,11.11111111111111,1326.7666666666667,14559.122604404518,1727.6528717002452,-180.0,980,0.0
19625.41495706211,11.11111111111111,1331.2666666666667,14558.095958373578,1727.6528717002452,-180.0,953,0.0
19642.92002855576,11.11111111111111,1335.7666666666667,14557.06931234264,1727.6528717002452,-180.0,944,0.0
19660.42510004941,11.11111111111111,1340.2666666666667,14556.042666311701,1727.6528717002452,-180.0,975,0.0
19677.930171543063,11.11111111111111,1344.7666666666667,14555.016020280762,1727.6528717002452,-180.0,934,0.0
19695.435243036714,11.11111111111111,1349.8,14553.989374249824,1727.6528717002452,-180.0,859,0.008969640994242679
19712.940314530366,11.11111111111111,1354.8333333333335,14552.962728218885,1727.6528717002452,-180.0,895,3.826915702836017e-15
19730.445386024017,11.11111111111111,1359.8666666666668,14551.936082187947,1727.6528717002452,-180.0,890,-3.826915702836017e-15
19747.95045751767,11.11111111111111,1366.7,14550.909436157008,1727.6528717002452,-180.0,918,0.030262362230501667
19765.45552901132,11.11111111111111,1376.3,14549.88279012607,1727.6528717002452,-180.0,971,0.046474270291542226
19782.96060050497,11.11111111111111,1380.9,14548.85614409513,1727.6528717002452,-180.0,980,-0.08402437512518524
19800.465671998623,11.11111111111111,1382.3666666666668,14548.85614409513,1727.6528717002452,-180.0,980,-0.05271436344883096
19817.970743492275,11.11111111111111,1383.4333333333334,14548.85614409513,1729.1650385168668,-90.0,983,-0.006730987497145037
19835.475814985926,11.11111111111111,1384.1666666666665,14549.88279012607,1729.1650385168668,-0.0,947,-0.005609274641587461
19852.980886479578,11.11111111111111,1384.5666666666666,14550.909436157008,1729.1650385168668,-0.0,967,-0.00560934713021032
19870.48595797323,11.11111111111111,1384.4666666666667,14551.936082187947,1729.1650385168668,-0.0,962,-0.008414084536056665
19887.99102946688,11.11111111111111,1384.1,14552.962728218885,1729.1650385168668,-0.0,905,-0.004487509731611288
19905.496100960532,11.11111111111111,1383.5666666666666,14553.989374249824,1729.1650385168668,-0.0,883,-0.0028046828734448422
19923.001172454184,11.11111111111111,1382.5,14555.016020280762,1729.1650385168668,-0.0,942,-0.008974876329743912
19940.506243947835,11.11111111111111,1381.3333333333335,14556.042666311701,1729.1650385168668,-0.0,982,-0.00168276333167216
19958.011315441487,11.11111111111111,1379.9,14557.06931234264,1729.1650385168668,-0.0,978,-0.004487315728719157
