,fire_prob,lat,lon
2154,0.0002477705374214274,-32.79706624966318,150.46652633816979
2155,0.00024243400399339107,-32.79706624966318,150.4801984757636
2156,0.00023788650150904415,-32.79706624966318,150.4938706133574
2157,0.00023416570330746141,-32.79706624966318,150.5075427509512
2158,0.00023128433130248916,-32.79706624966318,150.521214888545
2159,0.00022923233776453607,-32.79706624966318,150.5348870261388
2160,0.0002279796098729582,-32.79706624966318,150.5485591637326
2161,0.00022747904199979272,-32.79706624966318,150.5622313013264
2162,0.0002276698215318472,-32.79706624966318,150.5759034389202
2163,0.00022848077887264935,-32.79706624966318,150.589575576514
2164,0.00022983366054699032,-32.79706624966318,150.6032477141078
2165,0.0002316461959075924,-32.79706624966318,150.6169198517016
2166,0.0002338348429704482,-32.79706624966318,150.6305919892954
2167,0.00023631711768877539,-32.79706624966318,150.6442641268892
2168,0.0002390134337759332,-32.79706624966318,150.657936264483
2169,0.00024184840701349137,-32.79706624966318,150.6716084020768
2170,0.00024475160840481966,-32.79706624966318,150.6852805396706
2171,0.00024765778356721505,-32.79706624966318,150.6989526772644
2172,0.0002505065897963531,-32.79706624966318,150.7126248148582
2173,0.00025324193512446763,-32.79706624966318,150.726296952452
2174,0.00025581103285450264,-32.79706624966318,150.7399690900458
2175,0.00025816330774010234,-32.79706624966318,150.7536412276396
2176,0.0002602493035831407,-32.79706624966318,150.7673133652334
2177,0.0002620197443974869,-32.79706624966318,150.7809855028272
2178,0.0002634248911035235,-32.79706624966318,150.794657640421
2179,0.00026441431271202205,-32.79706624966318,150.8083297780148
2180,0.0002649371561156012,-32.79706624966318,150.8220019156086
2181,0.00026494295420426074,-32.79706624966318,150.8356740532024
2182,0.000264382961499865,-32.79706624966318,150.8493461907962
2183,0.0002632119542015523,-32.79706624966318,150.86301832839
2184,0.0002613903822806394,-32.79706624966318,150.8766904659838
2185,0.0002588867198859919,-32.79706624966318,150.8903626035776
2186,0.00025567983110995107,-32.79706624966318,150.9040347411714
2187,0.00025176115437669413,-32.79706624966318,150.9177068787652
2188,0.0002471365121683864,-32.79706624966318,150.931379016359
2189,0.00024182737363206413,-32.79706624966318,150.9450511539528
2190,0.00023587143419910985,-32.79706624966318,150.9587232915466
2191,0.00022932242548434802,-32.79706624966318,150.9723954291404
2192,0.0,-32.79706624966318,150.9860675667342
2193,0.0,-32.79706624966318,150.999739704328
2194,0.0,-32.79706624966318,151.0134118419218
2195,0.0,-32.79706624966318,151.0270839795156
2196,0.0,-32.79706624966318,151.0407561171094
2197,0.0,-32.79706624966318,151.0544282547032
2198,0.0,-32.79706624966318,151.068100392297
2199,0.0,-32.79706624966318,151.0817725298908
2200,0.0,-32.79706624966318,151.0954446674846
2201,0.0,-32.79706624966318,151.1091168050784
2202,0.0,-32.79706624966318,151.1227889426722
2203,0.0,-32.79706624966318,151.136461080266
2204,0.0,-32.81340631137373,150.111050760731
2205,0.0,-32.81340631137373,150.1247228983248
2206,0.0,-32.81340631137373,150.1383950359186
2207,0.0,-32.81340631137373,150.1520671735124
2208,0.0,-32.81340631137373,150.1657393111062
2209,0.00029267715209245395,-32.81340631137373,150.1794114487
2210,0.00030289146918898005,-32.81340631137373,150.1930835862938
2211,0.0003118337816878702,-32.81340631137373,150.2067557238876
2212,0.0003193363415970349,-32.81340631137373,150.2204278614814
2213,0.0003252668204977158,-32.81340631137373,150.2340999990752
2214,0.0003295335869448477,-32.81340631137373,150.247772136669
2215,0.0003320893259823156,-32.81340631137373,150.2614442742628
2216,0.00033293281420922514,-32.81340631137373,150.2751164118566
2217,0.0003321087716401749,-32.81340631137373,150.28878854945037
2218,0.0003297058227273844,-32.81340631137373,150.30246068704417
2219,0.00032585270497358814,-32.81340631137373,150.31613282463798
2220,0.00032071295691281555,-32.81340631137373,150.32980496223178
2221,0.00031447839163967705,-32.81340631137373,150.34347709982558
2222,0.00030736171321575824,-32.81340631137373,150.35714923741938
2223,0.000299588659060932,-32.81340631137373,150.37082137501318
2224,0.0002913900519635199,-32.81340631137373,150.38449351260698
2225,0.00028299412275835823,-32.81340631137373,150.39816565020078
2226,0.0002746194228028024,-32.81340631137373,150.41183778779458
2227,0.00026646858901356113,-32.81340631137373,150.42550992538838
2228,0.0002587231588271607,-32.81340631137373,150.43918206298218
2229,0.0002515395633889436,-32.81340631137373,150.45285420057598
2230,0.0002450463594074885,-32.81340631137373,150.46652633816979
2231,0.00023934269739087113,-32.81340631137373,150.4801984757636
2232,0.00023449796926714936,-32.81340631137373,150.4938706133574
2233,0.00023055253339253364,-32.81340631137373,150.5075427509512
2234,0.00022751938031546784,-32.81340631137373,150.521214888545
2235,0.00022538657817908222,-32.81340631137373,150.5348870261388
2236,0.00022412032149569038,-32.81340631137373,150.5485591637326
2237,0.00022366840008569862,-32.81340631137373,150.5622313013264
2238,0.00022396390505282154,-32.81340631137373,150.5759034389202
2239,0.00022492899472299456,-32.81340631137373,150.589575576514
2240,0.00022647855472199957,-32.81340631137373,150.6032477141078
2241,0.00022852360231255626,-32.81340631137373,150.6169198517016
2242,0.00023097430549577636,-32.81340631137373,150.6305919892954
2243,0.00023374251205615925,-32.81340631137373,150.6442641268892
2244,0.00023674371249235774,-32.81340631137373,150.657936264483
2245,0.00023989839319921497,-32.81340631137373,150.6716084020768
2246,0.00024313277154157384,-32.81340631137373,150.6852805396706
2247,0.0002463789412985924,-32.81340631137373,150.6989526772644
2248,0.0002495744935632965,-32.81340631137373,150.7126248148582
2249,0.00025266171231559236,-32.81340631137373,150.726296952452
2250,0.00025558647301361333,-32.81340631137373,150.7399690900458
2251,0.0002582969940700993,-32.81340631137373,150.7536412276396
2252,0.00026074260262251076,-32.81340631137373,150.7673133652334
2253,0.0002628726757259832,-32.81340631137373,150.7809855028272
2254,0.0002646359049823529,-32.81340631137373,150.794657640421
2255,0.0002659800067147517,-32.81340631137373,150.8083297780148
2256,0.0002668519623551704,-32.81340631137373,150.8220019156086
2257,0.00026719882719430336,-32.81340631137373,150.8356740532024
2258,0.0002669690935913024,-32.81340631137373,150.8493461907962
2259,0.0002661145415049927,-32.81340631137373,150.86301832839
2260,0.00026459245954927056,-32.81340631137373,150.8766904659838
2261,0.00026236807839287023,-32.81340631137373,150.8903626035776
2262,0.00025941702935136163,-32.81340631137373,150.9040347411714
2263,0.00025572762755679323,-32.81340631137373,150.9177068787652
2264,0.0002513027828288546,-32.81340631137373,150.931379016359
2265,0.0002461613623636185,-32.81340631137373,150.9450511539528
2266,0.00024033886596776385,-32.81340631137373,150.9587232915466
2267,0.00023388732361804887,-32.81340631137373,150.9723954291404
2268,0.0,-32.81340631137373,150.9860675667342
2269,0.0,-32.81340631137373,150.999739704328
2270,0.0,-32.81340631137373,151.0134118419218
2271,0.0,-32.81340631137373,151.0270839795156
2272,0.0,-32.81340631137373,151.0407561171094
2273,0.0,-32.81340631137373,151.0544282547032
2274,0.0,-32.81340631137373,151.068100392297
2275,0.0,-32.81340631137373,151.0817725298908
2276,0.0,-32.81340631137373,151.0954446674846
2277,0.0,-32.81340631137373,151.1091168050784
2278,0.0,-32.81340631137373,151.1227889426722
2279,0.0,-32.81340631137373,151.136461080266
2280,0.0,-32.829746373084284,150.111050760731
2281,0.0,-32.829746373084284,150.1247228983248
2282,0.0,-32.829746373084284,150.1383950359186
2283,0.0,-32.829746373084284,150.1520671735124
2284,0.0,-32.829746373084284,150.1657393111062
2285,0.00029376309194339783,-32.829746373084284,150.1794114487
2286,0.00030433026403566053,-32.829746373084284,150.1930835862938
2287,0.0003136109692649113,-32.829746373084284,150.2067557238876
2288,0.00032142371736990186,-32.829746373084284,150.2204278614814
2289,0.0003276226586581239,-32.829746373084284,150.2340999990752
2290,0.000332103550498574,-32.829746373084284,150.247772136669
2291,0.00033480804749152327,-32.829746373084284,150.2614442742628
2292,0.00033572608471258396,-32.829746373084284,150.2751164118566
2293,0.00033489623445198127,-32.829746373084284,150.28878854945037
2294,0.00033240403450847205,-32.829746373084284,150.30246068704417
2295,0.0003283784014382347,-32.829746373084284,150.31613282463798
2296,0.00032298634676447,-32.829746373084284,150.32980496223178
2297,0.00031642630082742316,-32.829746373084284,150.34347709982558
2298,0.0003089204123465097,-32.829746373084284,150.35714923741938
2299,0.0003007062287521796,-32.829746373084284,150.37082137501318
2300,0.0002920281721559751,-32.829746373084284,150.38449351260698
2301,0.00028312920992497114,-32.829746373084284,150.39816565020078
2302,0.0002742430805659987,-32.829746373084284,150.41183778779458
2303,0.0002655873797502972,-32.829746373084284,150.42550992538838
2304,0.0002573577433683229,-32.829746373084284,150.43918206298218
2305,0.0002497232902463342,-32.829746373084284,150.45285420057598
2306,0.0002428234119909202,-32.829746373084284,150.46652633816979
2307,0.0002367659259981134,-32.829746373084284,150.4801984757636
2308,0.00023162654356925972,-32.829746373084284,150.4938706133574
2309,0.0002274495507545241,-32.829746373084284,150.5075427509512
2310,0.00022424955630789562,-32.829746373084284,150.521214888545
2311,0.00022201412932264478,-32.829746373084284,150.5348870261388
2312,0.00022070712832352487,-32.829746373084284,150.5485591637326
2313,0.00022027251295016233,-32.829746373084284,150.5622313013264
2314,0.0002206384277895186,-32.829746373084284,150.5759034389202
2315,0.00022172135431099626,-32.829746373084284,150.589575576514
2316,0.00022343014026029263,-32.829746373084284,150.6032477141078
2317,0.00022566973549003998,-32.829746373084284,150.6169198517016
2318,0.00022834448840791774,-32.829746373084284,150.6305919892954
2319,0.00023136088742272245,-32.829746373084284,150.6442641268892
2320,0.00023462966630474275,-32.829746373084284,150.657936264483
2321,0.00023806723036902874,-32.829746373084284,150.6716084020768
2322,0.00024159640062063515,-32.829746373084284,150.6852805396706
2323,0.0002451465138436707,-32.829746373084284,150.6989526772644
2324,0.0002486529560361018,-32.829746373084284,150.7126248148582
2325,0.0002520562422263218,-32.829746373084284,150.726296952452
2326,0.00025530078502252694,-32.829746373084284,150.7399690900458
2327,0.0002583335147658331,-32.829746373084284,150.7536412276396
2328,0.000261102523733933,-32.829746373084284,150.7673133652334
2329,0.0002635559039346703,-32.829746373084284,150.7809855028272
2330,0.0002656409319660058,-32.829746373084284,150.794657640421
2331,0.00026730372559075966,-32.829746373084284,150.8083297780148
2332,0.0002684894566320586,-32.829746373084284,150.8220019156086
2333,0.0002691431562284373,-32.829746373084284,150.8356740532024
2334,0.00026921109506918093,-32.829746373084284,150.8493461907962
2335,0.00026864266733561643,-32.829746373084284,150.86301832839
2336,0.0002673926573909944,-32.829746373084284,150.8766904659838
2337,0.0002654237273374144,-32.829746373084284,150.8903626035776
2338,0.00026270893532630334,-32.829746373084284,150.9040347411714
2339,0.0002592340818555984,-32.829746373084284,150.9177068787652
2340,0.00025499968571186235,-32.829746373084284,150.931379016359
2341,0.0002500224126322597,-32.829746373084284,150.9450511539528
2342,0.0002443358164662184,-32.829746373084284,150.9587232915466
2343,0.00023799030143736505,-32.829746373084284,150.9723954291404
2344,0.0,-32.829746373084284,150.9860675667342
2345,0.0,-32.829746373084284,150.999739704328
2346,0.0,-32.829746373084284,151.0134118419218
2347,0.0,-32.829746373084284,151.0270839795156
2348,0.0,-32.829746373084284,151.0407561171094
2349,0.0,-32.829746373084284,151.0544282547032
2350,0.0,-32.829746373084284,151.068100392297
2351,0.0,-32.829746373084284,151.0817725298908
2352,0.0,-32.829746373084284,151.0954446674846
2353,0.0,-32.829746373084284,151.1091168050784
2354,0.0,-32.829746373084284,151.1227889426722
2355,0.0,-32.829746373084284,151.136461080266
2356,0.0,-32.84608643479483,150.111050760731
2357,0.0,-32.84608643479483,150.1247228983248
2358,0.0,-32.84608643479483,150.1383950359186
2359,0.0,-32.84608643479483,150.1520671735124
2360,0.0,-32.84608643479483,150.1657393111062
2361,0.0002937031565171352,-32.84608643479483,150.1794114487
2362,0.00030461018591596207,-32.84608643479483,150.1930835862938
2363,0.000314233300517585,-32.84608643479483,150.2067557238876
2364,0.00032237798670887714,-32.84608643479483,150.2204278614814
2365,0.0003288850113542789,-32.84608643479483,150.2340999990752
2366,0.0003336370515935086,-32.84608643479483,150.247772136669
2367,0.00033656366085793924,-32.84608643479483,150.2614442742628
2368,0.00033764429672919683,-32.84608643479483,150.2751164118566
2369,0.00033690924835470863,-32.84608643479483,150.28878854945037
2370,0.0003344384232807477,-32.84608643479483,150.30246068704417
2371,0.00033035807648974243,-32.84608643479483,150.31613282463798
2372,0.00032483567904530186,-32.84608643479483,150.32980496223178
2373,0.0003180732219865372,-32.84608643479483,150.34347709982558
2374,0.0003102993266212264,-32.84608643479483,150.35714923741938
2375,0.00030176058099515106,-32.84608643479483,150.37082137501318
2376,0.00029271254234448934,-32.84608643479483,150.38449351260698
2377,0.00028341083744814295,-32.84608643479483,150.39816565020078
